"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:52:34,9974905","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\RelativePath","SUCCESS","Type: REG_SZ, Length: 20, Data: Documents"
"10:52:34,9975042","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\ParsingName","BUFFER OVERFLOW","Length: 144"
"10:52:34,9975312","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\ParsingName","SUCCESS","Type: REG_SZ, Length: 176, Data: shell:::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}"
"10:52:34,9977303","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\InfoTip","NAME NOT FOUND","Length: 144"
"10:52:34,9977710","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\LocalizedName","SUCCESS","Type: REG_EXPAND_SZ, Length: 100, Data: @%SystemRoot%\system32\windows.storage.dll,-21770"
"10:52:34,9977886","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\Icon","SUCCESS","Type: REG_EXPAND_SZ, Length: 80, Data: %SystemRoot%\system32\imageres.dll,-112"
"10:52:34,9978038","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\Security","NAME NOT FOUND","Length: 144"
"10:52:34,9978357","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\StreamResource","NAME NOT FOUND","Length: 144"
"10:52:34,9978485","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\StreamResourceType","NAME NOT FOUND","Length: 144"
"10:52:34,9978661","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"10:52:34,9978763","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\Roamable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:52:34,9978875","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PreCreate","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:52:34,9978982","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\Stream","NAME NOT FOUND","Length: 16"
"10:52:34,9979109","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"10:52:34,9979222","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"10:52:34,9979330","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:52:34,9980440","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\FolderTypeID","NAME NOT FOUND","Length: 90"
"10:52:34,9980543","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"10:52:34,9980926","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:34,9981063","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PropertyBag","SUCCESS","Desired Access: Read"
"10:52:34,9981373","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}","SUCCESS",""
"10:52:34,9981757","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:34,9981858","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"10:52:34,9982074","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:34,9982169","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9982298","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"10:52:34,9982619","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"10:52:34,9982823","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9982899","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,9983043","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"10:52:34,9983544","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9983648","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:34,9983810","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Personal","SUCCESS","Type: REG_EXPAND_SZ, Length: 48, Data: %USERPROFILE%\Documents"
"10:52:34,9984196","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"10:52:34,9984868","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9984962","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9985139","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"10:52:34,9985514","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9985656","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:34,9985910","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}","SUCCESS","Desired Access: Read"
"10:52:34,9986104","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"10:52:34,9986218","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:52:34,9986457","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Name","SUCCESS","Type: REG_SZ, Length: 12, Data: Fonts"
"10:52:34,9986566","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {F38BF404-1D43-42F2-9305-67DE0B28FC23}"
"10:52:34,9986676","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Description","NAME NOT FOUND","Length: 144"
"10:52:34,9986765","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\RelativePath","NAME NOT FOUND","Length: 144"
"10:52:34,9986991","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\ParsingName","NAME NOT FOUND","Length: 144"
"10:52:34,9987075","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\InfoTip","NAME NOT FOUND","Length: 144"
"10:52:34,9987267","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\LocalizedName","NAME NOT FOUND","Length: 144"
"10:52:34,9987353","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Icon","NAME NOT FOUND","Length: 144"
"10:52:34,9987437","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Security","NAME NOT FOUND","Length: 144"
"10:52:34,9987520","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\StreamResource","NAME NOT FOUND","Length: 144"
"10:52:34,9987603","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\StreamResourceType","NAME NOT FOUND","Length: 144"
"10:52:34,9987685","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"10:52:34,9987934","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Roamable","NAME NOT FOUND","Length: 16"
"10:52:34,9988042","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\PreCreate","NAME NOT FOUND","Length: 16"
"10:52:34,9988158","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Stream","NAME NOT FOUND","Length: 16"
"10:52:34,9988378","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"10:52:34,9988661","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"10:52:34,9988805","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\Attributes","NAME NOT FOUND","Length: 16"
"10:52:34,9988908","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\FolderTypeID","NAME NOT FOUND","Length: 90"
"10:52:34,9989038","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"10:52:34,9991066","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:34,9991256","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\PropertyBag","SUCCESS","Desired Access: Read"
"10:52:34,9991671","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}","SUCCESS",""
"10:52:34,9993929","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Rpc\Extensions","REPARSE","Desired Access: Read"
"10:52:34,9995092","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Rpc\Extensions","SUCCESS","Desired Access: Read"
"10:52:34,9995478","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Rpc\Extensions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9995629","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\Extensions\NdrOleExtDLL","SUCCESS","Type: REG_EXPAND_SZ, Length: 24, Data: combase.dll"
"10:52:34,9995847","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc\Extensions","SUCCESS",""
"10:52:34,9997849","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9998133","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9998612","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Rpc","REPARSE","Desired Access: Read"
"10:52:34,9999205","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","Desired Access: Read"
"10:52:34,9999555","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9999788","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\MaxRpcSize","NAME NOT FOUND","Length: 16"
"10:52:34,9999981","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS",""
"10:52:35,0001191","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","REPARSE","Desired Access: Read"
"10:52:35,0001459","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","NAME NOT FOUND","Desired Access: Read"
"10:52:35,0001747","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","REPARSE","Desired Access: Read"
"10:52:35,0001897","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","NAME NOT FOUND","Desired Access: Read"
"10:52:35,0002106","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","REPARSE","Desired Access: Read"
"10:52:35,0002233","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","Desired Access: Read"
"10:52:35,0002427","ryuk.exe","4888","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0002521","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName","SUCCESS","Type: REG_SZ, Length: 32, Data: DESKTOP-STRQU9T"
"10:52:35,0002682","ryuk.exe","4888","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS",""
"10:52:35,0003332","ryuk.exe","4888","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"10:52:35,0003734","ryuk.exe","4888","RegSetInfoKey","HKLM\SYSTEM\Setup","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0003850","ryuk.exe","4888","RegQueryValue","HKLM\SYSTEM\Setup\OOBEInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:52:35,0004012","ryuk.exe","4888","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"10:52:35,0004156","ryuk.exe","4888","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"10:52:35,0004458","ryuk.exe","4888","RegSetInfoKey","HKLM\SYSTEM\Setup","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0004558","ryuk.exe","4888","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:52:35,0004887","ryuk.exe","4888","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"10:52:35,0005204","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,0005496","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ryuk.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"10:52:35,0007024","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,0007286","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,0010411","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows NT\Rpc","REPARSE","Desired Access: Read"
"10:52:35,0012695","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc","NAME NOT FOUND","Desired Access: Read"
"10:52:35,0016341","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,0016481","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,0016709","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Rpc","REPARSE","Desired Access: Query Value"
"10:52:35,0017737","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","Desired Access: Query Value"
"10:52:35,0018081","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0018185","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\IdleTimerWindow","NAME NOT FOUND","Length: 16"
"10:52:35,0018337","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS",""
"10:52:35,0028254","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS","Desired Access: Read"
"10:52:35,0028786","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0029148","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"10:52:35,0029550","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS",""
"10:52:35,0029779","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS","Desired Access: Read"
"10:52:35,0030178","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0030320","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"10:52:35,0030545","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS",""
"10:52:35,0035926","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,0036079","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,0036343","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\OLE\AppCompat","REPARSE","Desired Access: Read"
"10:52:35,0036981","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","Desired Access: Read"
"10:52:35,0037249","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,0037583","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AppCompat\RaiseActivationAuthenticationLevel","NAME NOT FOUND","Length: 16"
"10:52:35,0037750","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS",""
"10:52:35,0037895","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:35,0038056","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:35,0038171","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:35,0038258","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:35,0038438","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\AppID\ryuk.exe","NAME NOT FOUND","Desired Access: Read"
"10:52:35,0038663","ryuk.exe","4888","RegOpenKey","HKCR\AppID\ryuk.exe","NAME NOT FOUND","Desired Access: Read"
"10:52:35,0039280","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
